"CYYJ","2011-01-05 06:00","CYYJ 050600Z 00000KT 6SM -RADZ BR FEW006 FEW009 OVC013 02/02 A3024 RMK SF1SF2SC6 SLP242"
"CYYJ","2011-01-05 06:15","CYYJ 050615Z 29002KT 6SM -RADZ BR FEW009 BKN016 OVC024 02/ RMK SF2SC5SC1"
"CYYJ","2011-01-05 06:44","CYYJ 050644Z 00000KT 6SM -RA BR FEW009 BKN017 OVC025 02/ RMK SF2SC6SC1"
"CYYJ","2011-01-05 07:00","CYYJ 050700Z 00000KT 7SM FEW010 BKN016 OVC025 02/02 A3023 RMK SC1SC6SC2 SLP239"
"CYYJ","2011-01-05 07:36","CYYJ 050736Z 00000KT 8SM BKN014 BKN026 OVC096 02/ RMK SC6SC1AS1"
"CYYJ","2011-01-05 07:43","CYYJ 050743Z 00000KT 8SM -DZ BKN014 OVC026 02/ RMK SC7SC1"
"CYYJ","2011-01-05 08:00","CYYJ 050800Z 00000KT 10SM -DZ FEW009 OVC014 02/02 A3023 RMK SF1SC8 SLP237"
"CYYJ","2011-01-05 08:25","CYYJ 050825Z CCA 10007KT 10SM -DZ OVC015 02/ RMK SC8"
"CYYJ","2011-01-05 08:44","CYYJ 050844Z 10006KT 10SM -RADZ FEW009 OVC013 02/ RMK SF1SC8"
"CYYJ","2011-01-05 09:00","CYYJ 050900Z 11005KT 10SM -RADZ FEW009 OVC013 03/02 A3022 RMK SF1SC8 SLP235"
"CYYJ","2011-01-05 10:00","CYYJ 051000Z 09003KT 8SM -RADZ OVC011 03/02 A3022 RMK SC8 SLP235"
"CYYJ","2011-01-05 10:18","CYYJ 051018Z 09003KT 8SM -RADZ OVC010 02/ RMK SC8"
"CYYJ","2011-01-05 11:00","CYYJ 051100Z 27004KT 4SM -RADZ BR FEW003 OVC010 02/02 A3023 RMK SF1SC8 SLP239"
"CYYJ","2011-01-05 11:24","CYYJ 051124Z 27003KT 3SM -RADZ BR FEW004 OVC009 02/ RMK SF1SC7"
"CYYJ","2011-01-05 11:36","CYYJ 051136Z 23003KT 3SM -RADZ BR FEW002 SCT006 OVC009 02/ RMK SF2SF1SC5"
"CYYJ","2011-01-05 12:00","CYYJ 051200Z 24003KT 3SM -RADZ BR FEW002 FEW006 BKN009 OVC013 02/02 A3022 RMK SF1SF1SC6SC1 SLP236"
"CYYJ","2011-01-05 12:37","CYYJ 051237Z 26003KT 3SM -RA BR FEW002 BKN009 OVC012 02/ RMK SF1SC6SC2"
"CYYJ","2011-01-05 13:00","CYYJ 051300Z 23003KT 2 1/2SM -RA BR FEW002 FEW005 OVC009 02/02 A3020 RMK SF1SF2SC6 SLP229"
"CYYJ","2011-01-05 13:36","CYYJ 051336Z 24003KT 3SM -RA BR FEW002 SCT005 OVC009 02/ RMK SF2SF2SC4"
"CYYJ","2011-01-05 14:00","CYYJ 051400Z 24004KT 3SM -RA BR FEW003 BKN006 OVC008 02/02 A3020 RMK SF2SF3SC3 SLP227"
"CYYJ","2011-01-05 14:09","CYYJ 051409Z 24004KT 3SM -RA BR BKN004 OVC008 02/ RMK SF6SC2"
"CYYJ","2011-01-05 14:24","CYYJ 051424Z 26004KT 4SM -RA BR SCT003 OVC006 02/ RMK SF3SF5"
"CYYJ","2011-01-05 15:00","CYYJ 051500Z 26002KT 4SM -RA BR FEW002 BKN005 OVC008 02/02 A3017 RMK SF2SF5SC2 SLP217"
"CYYJ","2011-01-05 15:15","CYYJ 051515Z 00000KT 3SM -RADZ BR FEW002 BKN005 OVC008 02/ RMK SF2SF5SC1"
"CYYJ","2011-01-05 16:00","CYYJ 051600Z 13008KT 4SM -RADZ BR SCT005 BKN008 OVC012 02/02 A3014 RMK SF3SC3SC2 VIS LWR SW-NW SLP208"
"CYYJ","2011-01-05 16:38","CYYJ 051638Z 12010G17KT 5SM -RA BR FEW006 BKN010 OVC015 05/ RMK SF1SC6SC1"
"CYYJ","2011-01-05 17:00","CYYJ 051700Z 12014KT 5SM -RA BR FEW006 BKN010 OVC015 05/04 A3014 RMK SF1SC6SC2 SLP208"
"CYYJ","2011-01-05 18:00","CYYJ 051800Z 13008KT 5SM -RA BR FEW006 BKN010 OVC015 02/02 A3014 RMK SF1SC6SC2 SLP209"
"CYYJ","2011-01-05 19:00","CYYJ 051900Z 13010G15KT 5SM -RA BR FEW004 BKN010 OVC015 04/04 A3014 RMK SF1SC6SC1 SLP209"
"CYYJ","2011-01-05 19:35","CYYJ 051935Z 23006KT 5SM -RA BR FEW004 BKN009 OVC015 03/ RMK SF1SC6SC2"
"CYYJ","2011-01-05 20:00","CYYJ 052000Z 27005KT 5SM -RA BR FEW004 BKN009 OVC015 03/03 A3014 RMK SF2SC6SC1 SLP207"
